"CountyName","SiteName","Count","Date","Accepted"
"Bryan","1","830","2007-04-03 00:00:00.000","1"
"Bryan","1","653","2007-08-06 00:00:00.000","1"
"Bryan","1","917","2007-12-11 00:00:00.000","1"
"Bryan","1","579","2010-04-19 00:00:00.000","1"
"Bryan","1","584","2010-08-02 00:00:00.000","1"
"Bryan","1","852","2013-02-04 00:00:00.000","1"
"Bryan","1","981","2013-07-23 00:00:00.000","1"
"Bryan","1","964","2013-11-19 00:00:00.000","1"
"Bryan","10","1806","2007-04-03 00:00:00.000","1"
"Bryan","10","1400","2007-08-07 00:00:00.000","1"
"Bryan","10","637","2007-12-12 00:00:00.000","-1"
"Bryan","10","1346","2010-04-19 00:00:00.000","1"
"Bryan","10","1442","2010-08-02 00:00:00.000","1"
"Bryan","10","1403","2013-02-04 00:00:00.000","1"
"Bryan","10","1850","2013-07-23 00:00:00.000","1"
"Bryan","10","2174","2013-11-19 00:00:00.000","1"
"Bryan","11","1062","2007-04-03 00:00:00.000","1"
"Bryan","11","801","2007-08-07 00:00:00.000","1"
"Bryan","11","1309","2007-12-12 00:00:00.000","1"
"Bryan","11","852","2010-04-19 00:00:00.000","1"
"Bryan","11","773","2010-08-02 00:00:00.000","1"
"Bryan","11","788","2013-02-04 00:00:00.000","1"
"Bryan","11","844","2013-07-23 00:00:00.000","1"
"Bryan","11","810","2013-11-19 00:00:00.000","1"
"Bryan","12","1651","2007-04-03 00:00:00.000","1"
"Bryan","12","1438","2007-08-07 00:00:00.000","1"
"Bryan","12","1432","2007-12-12 00:00:00.000","1"
"Bryan","12","1496","2010-04-19 00:00:00.000","1"
"Bryan","12","1471","2010-08-02 00:00:00.000","1"
"Bryan","12","1371","2013-02-04 00:00:00.000","1"
"Bryan","12","1462","2013-07-23 00:00:00.000","1"
"Bryan","12","1865","2013-11-19 00:00:00.000","1"
"Bryan","129","56","2008-03-26 00:00:00.000","1"
"Bryan","129","99","2010-06-02 00:00:00.000","1"
"Bryan","13","1652","2007-04-03 00:00:00.000","1"
"Bryan","13","1423","2007-08-06 00:00:00.000","1"
"Bryan","13","1597","2007-12-11 00:00:00.000","1"
"Bryan","13","1450","2010-04-19 00:00:00.000","1"
"Bryan","13","1482","2010-08-02 00:00:00.000","1"
"Bryan","13","1028","2013-02-04 00:00:00.000","1"
"Bryan","13","1512","2013-07-23 00:00:00.000","1"
"Bryan","13","1994","2013-11-19 00:00:00.000","1"
"Bryan","14","2970","2007-04-03 00:00:00.000","1"
"Bryan","14","2665","2007-08-06 00:00:00.000","1"
"Bryan","14","2864","2007-12-11 00:00:00.000","1"
"Bryan","14","2733","2010-04-19 00:00:00.000","1"
"Bryan","14","2951","2010-08-02 00:00:00.000","1"
"Bryan","14","2734","2013-02-04 00:00:00.000","1"
"Bryan","14","3174","2013-07-23 00:00:00.000","1"
"Bryan","14","0","2013-11-19 00:00:00.000","-1"
"Bryan","140","763","2008-03-25 00:00:00.000","1"
"Bryan","140","864","2010-05-24 00:00:00.000","1"
"Bryan","15","4793","2007-04-03 00:00:00.000","1"
"Bryan","15","4672","2007-08-06 00:00:00.000","1"
"Bryan","15","4693","2007-12-11 00:00:00.000","1"
"Bryan","15","4335","2010-04-19 00:00:00.000","1"
"Bryan","15","4844","2010-08-02 00:00:00.000","1"
"Bryan","15","4250","2013-02-04 00:00:00.000","1"
"Bryan","15","4873","2013-07-03 00:00:00.000","1"
"Bryan","15","2445","2013-11-19 00:00:00.000","-1"
"Bryan","16","16897","2007-04-02 00:00:00.000","-1"
"Bryan","16","10260","2007-08-06 00:00:00.000","1"
"Bryan","16","9213","2007-12-11 00:00:00.000","1"
"Bryan","16","10385","2010-04-19 00:00:00.000","1"
"Bryan","16","10459","2010-08-02 00:00:00.000","1"
"Bryan","16","9962","2013-02-04 00:00:00.000","1"
"Bryan","16","10751","2013-07-22 00:00:00.000","1"
"Bryan","16","10257","2013-11-18 00:00:00.000","1"
"Bryan","17","16958","2007-04-02 00:00:00.000","1"
"Bryan","17","14698","2007-08-06 00:00:00.000","1"
"Bryan","17","13244","2007-12-11 00:00:00.000","1"
"Bryan","17","14927","2010-04-19 00:00:00.000","1"
"Bryan","17","15570","2010-08-02 00:00:00.000","1"
"Bryan","17","13635","2010-08-16 00:00:00.000","1"
"Bryan","17","13236","2013-02-04 00:00:00.000","1"
"Bryan","17","14252","2013-07-22 00:00:00.000","1"
"Bryan","17","12536","2013-11-18 00:00:00.000","1"
"Bryan","18","25262","2007-04-02 00:00:00.000","1"
"Bryan","18","27122","2007-08-06 00:00:00.000","1"
"Bryan","18","23221","2007-12-11 00:00:00.000","1"
"Bryan","18","26659","2010-04-19 00:00:00.000","1"
"Bryan","18","27981","2010-08-02 00:00:00.000","1"
"Bryan","18","24603","2013-02-04 00:00:00.000","1"
"Bryan","18","29725","2013-07-23 00:00:00.000","1"
"Bryan","18","27217","2013-11-21 00:00:00.000","1"
"Bryan","19","24547","2007-04-02 00:00:00.000","1"
"Bryan","19","26380","2007-08-06 00:00:00.000","1"
"Bryan","19","21740","2007-12-11 00:00:00.000","1"
"Bryan","19","24443","2010-04-19 00:00:00.000","1"
"Bryan","19","25160","2010-08-02 00:00:00.000","1"
"Bryan","19","20869","2013-02-04 00:00:00.000","1"
"Bryan","19","28683","2013-07-23 00:00:00.000","1"
"Bryan","19","28318","2013-11-21 00:00:00.000","1"
"Bryan","2","3113","2007-04-03 00:00:00.000","1"
"Bryan","2","2780","2007-08-06 00:00:00.000","1"
"Bryan","2","3148","2007-12-11 00:00:00.000","1"
"Bryan","2","3691","2010-04-19 00:00:00.000","1"
"Bryan","2","3114","2010-08-02 00:00:00.000","1"
"Bryan","2","3163","2013-02-04 00:00:00.000","1"
"Bryan","2","3693","2013-07-23 00:00:00.000","1"
"Bryan","2","2876","2013-11-19 00:00:00.000","1"
"Bryan","20","9131","2007-04-03 00:00:00.000","1"
"Bryan","20","8073","2007-08-07 00:00:00.000","1"
"Bryan","20","7307","2007-12-12 00:00:00.000","1"
"Bryan","20","8779","2010-04-21 00:00:00.000","1"
"Bryan","20","6411","2010-08-02 00:00:00.000","1"
"Bryan","20","9241","2010-08-25 00:00:00.000","1"
"Bryan","20","8166","2013-02-04 00:00:00.000","1"
"Bryan","20","6398","2013-07-23 00:00:00.000","1"
"Bryan","20","8541","2013-11-18 00:00:00.000","1"
"Bryan","20","30274","2013-11-21 00:00:00.000","-1"
"Bryan","21","8088","2007-04-03 00:00:00.000","1"
"Bryan","21","7354","2007-08-08 00:00:00.000","1"
"Bryan","21","6725","2007-12-12 00:00:00.000","1"
"Bryan","21","8002","2010-04-21 00:00:00.000","1"
"Bryan","21","7553","2010-08-04 00:00:00.000","1"
"Bryan","21","6955","2010-08-23 00:00:00.000","1"
"Bryan","21","7053","2013-02-04 00:00:00.000","1"
"Bryan","21","6930","2013-07-22 00:00:00.000","1"
"Bryan","21","7573","2013-11-18 00:00:00.000","1"
"Bryan","22","5474","2007-04-03 00:00:00.000","1"
"Bryan","22","4967","2007-08-08 00:00:00.000","1"
"Bryan","22","4579","2007-12-12 00:00:00.000","1"
"Bryan","22","5532","2010-04-21 00:00:00.000","1"
"Bryan","22","8127","2010-08-04 00:00:00.000","1"
"Bryan","22","4959","2013-02-04 00:00:00.000","1"
"Bryan","22","4970","2013-07-22 00:00:00.000","1"
"Bryan","22","4921","2013-11-18 00:00:00.000","1"
"Bryan","23","30408","2007-04-04 00:00:00.000","1"
"Bryan","23","32188","2007-08-07 00:00:00.000","1"
"Bryan","23","25549","2007-12-12 00:00:00.000","1"
"Bryan","23","33130","2010-04-21 00:00:00.000","1"
"Bryan","23","32707","2010-08-02 00:00:00.000","1"
"Bryan","23","34923","2010-08-18 00:00:00.000","1"
"Bryan","23","34000","2013-02-06 00:00:00.000","1"
"Bryan","23","34071","2013-07-22 00:00:00.000","1"
"Bryan","23","31748","2013-11-18 00:00:00.000","1"
"Bryan","24","10097","2007-04-04 00:00:00.000","1"
"Bryan","24","7957","2007-08-07 00:00:00.000","1"
"Bryan","24","7185","2007-12-12 00:00:00.000","1"
"Bryan","24","8323","2010-04-21 00:00:00.000","1"
"Bryan","24","8162","2010-08-04 00:00:00.000","1"
"Bryan","24","7875","2010-08-18 00:00:00.000","1"
"Bryan","24","4566","2013-02-06 00:00:00.000","1"
"Bryan","24","6128","2013-07-22 00:00:00.000","1"
"Bryan","24","6037","2013-11-18 00:00:00.000","1"
"Bryan","25","38897","2007-04-04 00:00:00.000","1"
"Bryan","25","34796","2007-08-07 00:00:00.000","1"
"Bryan","25","0","2007-12-12 00:00:00.000","-1"
"Bryan","25","38831","2010-04-21 00:00:00.000","1"
"Bryan","25","41504","2010-08-04 00:00:00.000","1"
"Bryan","25","41705","2010-08-18 00:00:00.000","1"
"Bryan","25","39656","2013-02-06 00:00:00.000","1"
"Bryan","25","34988","2013-07-22 00:00:00.000","1"
"Bryan","25","32787","2013-11-18 00:00:00.000","1"
"Bryan","26","3387","2007-04-03 00:00:00.000","1"
"Bryan","26","4105","2007-08-08 00:00:00.000","1"
"Bryan","26","3448","2007-12-12 00:00:00.000","1"
"Bryan","26","4176","2010-04-21 00:00:00.000","1"
"Bryan","26","3586","2010-08-04 00:00:00.000","1"
"Bryan","26","3629","2010-08-23 00:00:00.000","1"
"Bryan","26","4032","2013-02-04 00:00:00.000","1"
"Bryan","26","3761","2013-07-22 00:00:00.000","1"
"Bryan","26","3688","2013-11-18 00:00:00.000","1"
"Bryan","27","3575","2007-04-04 00:00:00.000","1"
"Bryan","27","3375","2007-08-08 00:00:00.000","1"
"Bryan","27","3620","2010-04-21 00:00:00.000","1"
"Bryan","27","3539","2010-08-04 00:00:00.000","1"
"Bryan","27","3553","2010-08-18 00:00:00.000","1"
"Bryan","27","3531","2013-02-06 00:00:00.000","1"
"Bryan","27","3393","2013-07-22 00:00:00.000","1"
"Bryan","27","3957","2013-11-18 00:00:00.000","1"
"Bryan","29","1849","2007-04-04 00:00:00.000","1"
"Bryan","29","1925","2007-08-08 00:00:00.000","1"
"Bryan","29","1876","2010-04-21 00:00:00.000","1"
"Bryan","29","2046","2010-08-04 00:00:00.000","1"
"Bryan","29","1702","2013-02-06 00:00:00.000","1"
"Bryan","29","1998","2013-07-22 00:00:00.000","1"
"Bryan","29","1780","2013-11-18 00:00:00.000","1"
"Bryan","3","2807","2007-04-03 00:00:00.000","1"
"Bryan","3","2549","2007-08-06 00:00:00.000","1"
"Bryan","3","2796","2007-12-11 00:00:00.000","1"
"Bryan","3","2625","2010-04-19 00:00:00.000","1"
"Bryan","3","2697","2010-08-02 00:00:00.000","1"
"Bryan","3","2669","2013-02-04 00:00:00.000","1"
"Bryan","3","3163","2013-07-23 00:00:00.000","1"
"Bryan","3","0","2013-11-19 00:00:00.000","-1"
"Bryan","30","776","2007-04-04 00:00:00.000","1"
"Bryan","30","814","2007-08-08 00:00:00.000","1"
"Bryan","30","780","2010-05-04 00:00:00.000","1"
"Bryan","30","973","2010-08-04 00:00:00.000","1"
"Bryan","30","775","2013-02-06 00:00:00.000","1"
"Bryan","30","1071","2013-07-22 00:00:00.000","1"
"Bryan","30","1173","2013-11-18 00:00:00.000","1"
"Bryan","31","812","2007-04-04 00:00:00.000","-1"
"Bryan","31","4260","2007-08-08 00:00:00.000","1"
"Bryan","31","4503","2010-05-04 00:00:00.000","1"
"Bryan","31","4433","2010-08-04 00:00:00.000","1"
"Bryan","31","3915","2013-02-06 00:00:00.000","1"
"Bryan","31","4290","2013-07-22 00:00:00.000","-1"
"Bryan","31","4290","2013-07-22 00:00:00.000","1"
"Bryan","31","4425","2013-11-18 00:00:00.000","1"
"Bryan","32","1150","2007-04-04 00:00:00.000","1"
"Bryan","32","1071","2007-08-08 00:00:00.000","1"
"Bryan","32","1419","2010-05-04 00:00:00.000","1"
"Bryan","32","1294","2010-08-04 00:00:00.000","1"
"Bryan","32","1080","2013-02-06 00:00:00.000","1"
"Bryan","32","1244","2013-07-22 00:00:00.000","1"
"Bryan","32","1387","2013-11-18 00:00:00.000","1"
"Bryan","33","328","2007-04-04 00:00:00.000","1"
"Bryan","33","714","2007-08-08 00:00:00.000","1"
"Bryan","33","1071","2010-05-04 00:00:00.000","1"
"Bryan","33","839","2010-08-04 00:00:00.000","1"
"Bryan","33","741","2013-02-06 00:00:00.000","1"
"Bryan","33","1023","2013-07-22 00:00:00.000","1"
"Bryan","33","1194","2013-11-18 00:00:00.000","1"
"Bryan","34","589","2007-04-04 00:00:00.000","-1"
"Bryan","34","3005","2007-08-08 00:00:00.000","1"
"Bryan","34","3060","2010-05-04 00:00:00.000","1"
"Bryan","34","3060","2010-08-04 00:00:00.000","1"
"Bryan","34","2621","2013-02-06 00:00:00.000","1"
"Bryan","34","2892","2013-07-22 00:00:00.000","1"
"Bryan","34","3086","2013-11-18 00:00:00.000","1"
"Bryan","35","3033","2007-04-04 00:00:00.000","1"
"Bryan","35","3155","2007-07-08 00:00:00.000","1"
"Bryan","35","2969","2010-04-21 00:00:00.000","1"
"Bryan","35","3264","2010-08-04 00:00:00.000","1"
"Bryan","35","2338","2013-02-06 00:00:00.000","1"
"Bryan","35","2798","2013-07-22 00:00:00.000","1"
"Bryan","35","2205","2013-11-18 00:00:00.000","1"
"Bryan","36","35281","2007-04-04 00:00:00.000","1"
"Bryan","36","0","2007-07-08 00:00:00.000","-1"
"Bryan","36","36037","2010-04-21 00:00:00.000","1"
"Bryan","36","38552","2010-08-04 00:00:00.000","1"
"Bryan","36","30919","2013-02-06 00:00:00.000","1"
"Bryan","36","36320","2013-07-30 00:00:00.000","1"
"Bryan","36","32854","2013-11-18 00:00:00.000","1"
"Bryan","37","2426","2007-04-04 00:00:00.000","1"
"Bryan","37","2297","2007-07-08 00:00:00.000","1"
"Bryan","37","2573","2010-04-21 00:00:00.000","1"
"Bryan","37","2587","2010-08-04 00:00:00.000","1"
"Bryan","37","2099","2013-02-06 00:00:00.000","1"
"Bryan","37","2177","2013-07-22 00:00:00.000","1"
"Bryan","37","1997","2013-11-18 00:00:00.000","1"
"Bryan","38","37077","2007-04-04 00:00:00.000","1"
"Bryan","38","37585","2007-07-08 00:00:00.000","1"
"Bryan","38","0","2007-12-12 00:00:00.000","-1"
"Bryan","38","27932","2010-04-21 00:00:00.000","1"
"Bryan","38","36986","2010-08-04 00:00:00.000","1"
"Bryan","38","35367","2013-02-06 00:00:00.000","1"
"Bryan","38","17283","2013-07-22 00:00:00.000","-1"
"Bryan","38","31881","2013-11-18 00:00:00.000","1"
"Bryan","4","1433","2007-04-03 00:00:00.000","1"
"Bryan","4","1371","2007-08-06 00:00:00.000","1"
"Bryan","4","1397","2007-12-11 00:00:00.000","1"
"Bryan","4","1264","2010-04-19 00:00:00.000","1"
"Bryan","4","1328","2010-08-02 00:00:00.000","1"
"Bryan","4","1191","2013-02-04 00:00:00.000","1"
"Bryan","4","1591","2013-07-23 00:00:00.000","1"
"Bryan","4","2967","2013-11-19 00:00:00.000","-1"
"Bryan","40","2731","2007-04-04 00:00:00.000","1"
"Bryan","40","2588","2007-08-08 00:00:00.000","1"
"Bryan","40","2864","2010-04-21 00:00:00.000","1"
"Bryan","40","2415","2010-08-04 00:00:00.000","1"
"Bryan","40","0","2013-02-06 00:00:00.000","-1"
"Bryan","40","2841","2013-02-06 00:00:00.000","1"
"Bryan","40","2737","2013-07-22 00:00:00.000","1"
"Bryan","40","2348","2013-11-18 00:00:00.000","1"
"Bryan","400","32","2008-03-26 00:00:00.000","1"
"Bryan","400","46","2010-06-02 00:00:00.000","1"
"Bryan","401","15","2008-03-26 00:00:00.000","1"
"Bryan","401","16","2010-06-02 00:00:00.000","1"
"Bryan","402","121","2008-03-26 00:00:00.000","1"
"Bryan","402","86","2010-06-02 00:00:00.000","1"
"Bryan","408","59","2008-03-24 00:00:00.000","1"
"Bryan","408","167","2010-05-26 00:00:00.000","1"
"Bryan","409","299","2008-03-24 00:00:00.000","1"
"Bryan","409","106","2010-05-24 00:00:00.000","1"
"Bryan","41","1626","2007-04-04 00:00:00.000","1"
"Bryan","41","1380","2007-08-08 00:00:00.000","1"
"Bryan","41","1395","2010-04-21 00:00:00.000","1"
"Bryan","41","1236","2010-08-04 00:00:00.000","1"
"Bryan","41","1205","2013-02-06 00:00:00.000","1"
"Bryan","41","1131","2013-07-22 00:00:00.000","1"
"Bryan","41","1159","2013-11-18 00:00:00.000","1"
"Bryan","410","504","2008-03-24 00:00:00.000","1"
"Bryan","413","355","2008-03-24 00:00:00.000","1"
"Bryan","413","829","2010-05-26 00:00:00.000","1"
"Bryan","416","213","2008-03-24 00:00:00.000","1"
"Bryan","416","1226","2010-05-24 00:00:00.000","1"
"Bryan","419","1941","2008-03-25 00:00:00.000","1"
"Bryan","419","1207","2010-05-24 00:00:00.000","1"
"Bryan","42","2275","2007-04-04 00:00:00.000","1"
"Bryan","42","2209","2007-08-08 00:00:00.000","1"
"Bryan","42","2285","2010-04-21 00:00:00.000","1"
"Bryan","42","2196","2010-08-04 00:00:00.000","1"
"Bryan","42","2176","2013-02-06 00:00:00.000","1"
"Bryan","42","2166","2013-07-22 00:00:00.000","1"
"Bryan","42","2165","2013-11-18 00:00:00.000","1"
"Bryan","420","643","2008-03-25 00:00:00.000","1"
"Bryan","420","876","2010-05-24 00:00:00.000","1"
"Bryan","424","226","2008-03-25 00:00:00.000","1"
"Bryan","424","213","2010-05-24 00:00:00.000","1"
"Bryan","425","144","2008-03-25 00:00:00.000","1"
"Bryan","425","1017","2010-05-26 00:00:00.000","1"
"Bryan","426","367","2008-03-25 00:00:00.000","1"
"Bryan","426","785","2010-05-26 00:00:00.000","1"
"Bryan","43","2511","2007-04-04 00:00:00.000","1"
"Bryan","43","2372","2007-08-08 00:00:00.000","1"
"Bryan","43","2343","2010-05-04 00:00:00.000","1"
"Bryan","43","2211","2010-08-04 00:00:00.000","1"
"Bryan","43","2079","2013-02-06 00:00:00.000","1"
"Bryan","43","2101","2013-07-22 00:00:00.000","1"
"Bryan","43","2294","2013-11-18 00:00:00.000","1"
"Bryan","436","64","2008-03-26 00:00:00.000","1"
"Bryan","436","90","2010-06-02 00:00:00.000","1"
"Bryan","44","1726","2007-04-04 00:00:00.000","1"
"Bryan","44","1564","2007-08-08 00:00:00.000","1"
"Bryan","44","1511","2010-05-04 00:00:00.000","1"
"Bryan","44","460","2010-05-26 00:00:00.000","-1"
"Bryan","44","1482","2010-08-04 00:00:00.000","1"
"Bryan","44","1381","2013-02-06 00:00:00.000","1"
"Bryan","44","1339","2013-07-22 00:00:00.000","1"
"Bryan","44","1329","2013-11-18 00:00:00.000","1"
"Bryan","440","460","2010-05-26 00:00:00.000","1"
"Bryan","440","460","2010-05-26 00:00:00.000","1"
"Bryan","442","45","2008-03-26 00:00:00.000","1"
"Bryan","442","48","2010-06-02 00:00:00.000","1"
"Bryan","444","83","2008-03-24 00:00:00.000","1"
"Bryan","444","112","2010-05-26 00:00:00.000","1"
